plate,well,runtime,measure,run,measures_pp
S2L1,H09,8454,0.091,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L1,H09,9395,0.091,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L1,H09,10335,0.092,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S2L1,H09,11276,0.092,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S2L1,H09,12218,0.092,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S2L1,H09,13159,0.093,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S2L1,H09,16952,0.094,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S2L1,H09,17903,0.094,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S2L1,H09,18854,0.095,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S2L1,H09,19809,0.095,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S2L1,H09,20766,0.095,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S2L1,H09,21717,0.096,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S2L1,H09,38955,0.107,SR1_results_DRUGPLATES_2019-07-02,0.022999999999999993
S2L1,H09,39925,0.108,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S2L1,H09,40897,0.11,SR1_results_DRUGPLATES_2019-07-02,0.025999999999999995
S2L1,H09,41868,0.11,SR1_results_DRUGPLATES_2019-07-02,0.025999999999999995
S2L1,H09,42838,0.111,SR1_results_DRUGPLATES_2019-07-02,0.026999999999999996
S2L1,H09,43810,0.113,SR1_results_DRUGPLATES_2019-07-02,0.028999999999999998
S2L1,H09,44780,0.114,SR1_results_DRUGPLATES_2019-07-02,0.03
S2L1,H09,45753,0.116,SR1_results_DRUGPLATES_2019-07-02,0.032
S2L1,H09,46734,0.118,SR1_results_DRUGPLATES_2019-07-02,0.03399999999999999
S2L1,H09,47714,0.12,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S2L1,H09,48685,0.122,SR1_results_DRUGPLATES_2019-07-02,0.03799999999999999
S2L1,H09,49666,0.127,SR1_results_DRUGPLATES_2019-07-02,0.043
S2L1,H09,50646,0.131,SR1_results_DRUGPLATES_2019-07-02,0.047
S2L1,H09,51629,0.132,SR1_results_DRUGPLATES_2019-07-02,0.048
S2L1,H10,0,0.084,SR1_results_DRUGPLATES_2019-07-02,0
S2L1,H10,935,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L1,H10,1876,0.095,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S2L1,H10,2807,0.117,SR1_results_DRUGPLATES_2019-07-02,0.033
S2L1,H10,3747,0.141,SR1_results_DRUGPLATES_2019-07-02,0.05699999999999998
S2L1,H10,4689,0.162,SR1_results_DRUGPLATES_2019-07-02,0.078
S2L1,H10,5629,0.181,SR1_results_DRUGPLATES_2019-07-02,0.09699999999999999
S2L1,H10,6571,0.199,SR1_results_DRUGPLATES_2019-07-02,0.115
S2L1,H10,7512,0.214,SR1_results_DRUGPLATES_2019-07-02,0.13
S2L1,H10,8454,0.23,SR1_results_DRUGPLATES_2019-07-02,0.14600000000000002
S2L1,H10,9395,0.241,SR1_results_DRUGPLATES_2019-07-02,0.15699999999999997
S2L1,H10,10335,0.253,SR1_results_DRUGPLATES_2019-07-02,0.16899999999999998
S2L1,H10,11276,0.265,SR1_results_DRUGPLATES_2019-07-02,0.181
S2L1,H10,12218,0.277,SR1_results_DRUGPLATES_2019-07-02,0.193
S2L1,H10,13159,0.283,SR1_results_DRUGPLATES_2019-07-02,0.19899999999999995
S2L1,H10,16952,0.315,SR1_results_DRUGPLATES_2019-07-02,0.23099999999999998
S2L1,H10,17903,0.323,SR1_results_DRUGPLATES_2019-07-02,0.239
S2L1,H10,18854,0.327,SR1_results_DRUGPLATES_2019-07-02,0.243
S2L1,H10,19809,0.332,SR1_results_DRUGPLATES_2019-07-02,0.248
S2L1,H10,20766,0.34,SR1_results_DRUGPLATES_2019-07-02,0.256
S2L1,H10,21717,0.345,SR1_results_DRUGPLATES_2019-07-02,0.26099999999999995
S2L1,H10,38955,0.389,SR1_results_DRUGPLATES_2019-07-02,0.305
S2L1,H10,39925,0.395,SR1_results_DRUGPLATES_2019-07-02,0.311
S2L1,H10,40897,0.395,SR1_results_DRUGPLATES_2019-07-02,0.311
S2L1,H10,41868,0.392,SR1_results_DRUGPLATES_2019-07-02,0.308
S2L1,H10,42838,0.394,SR1_results_DRUGPLATES_2019-07-02,0.31
S2L1,H10,43810,0.397,SR1_results_DRUGPLATES_2019-07-02,0.313
S2L1,H10,44780,0.395,SR1_results_DRUGPLATES_2019-07-02,0.311
S2L1,H10,45753,0.398,SR1_results_DRUGPLATES_2019-07-02,0.314
S2L1,H10,46734,0.397,SR1_results_DRUGPLATES_2019-07-02,0.313
S2L1,H10,47714,0.398,SR1_results_DRUGPLATES_2019-07-02,0.314
S2L1,H10,48685,0.398,SR1_results_DRUGPLATES_2019-07-02,0.314
S2L1,H10,49666,0.398,SR1_results_DRUGPLATES_2019-07-02,0.314
S2L1,H10,50646,0.399,SR1_results_DRUGPLATES_2019-07-02,0.315
S2L1,H10,51629,0.4,SR1_results_DRUGPLATES_2019-07-02,0.316
S2L1,H11,0,0.105,SR1_results_DRUGPLATES_2019-07-02,0
S2L1,H11,935,0.106,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L1,H11,1876,0.107,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S2L1,H11,2807,0.107,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S2L1,H11,3747,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,4689,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,5629,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,6571,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,7512,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,8454,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,9395,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,10335,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,11276,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,12218,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,13159,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,16952,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,17903,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,18854,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,19809,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,20766,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,21717,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L1,H11,38955,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,39925,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,40897,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,41868,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,42838,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,43810,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,44780,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L1,H11,45753,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,46734,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,47714,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,48685,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,49666,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,50646,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H11,51629,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L1,H12,0,0.084,SR1_results_DRUGPLATES_2019-07-02,0
S2L1,H12,935,0.086,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S2L1,H12,1876,0.087,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S2L1,H12,2807,0.088,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L1,H12,3747,0.088,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L1,H12,4689,0.088,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L1,H12,5629,0.088,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L1,H12,6571,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L1,H12,7512,0.088,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L1,H12,8454,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L1,H12,9395,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L1,H12,10335,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L1,H12,11276,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L1,H12,12218,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L1,H12,13159,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L1,H12,16952,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L1,H12,17903,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L1,H12,18854,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L1,H12,19809,0.091,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L1,H12,20766,0.091,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L1,H12,21717,0.091,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L1,H12,38955,0.102,SR1_results_DRUGPLATES_2019-07-02,0.017999999999999988
S2L1,H12,39925,0.103,SR1_results_DRUGPLATES_2019-07-02,0.01899999999999999
S2L1,H12,40897,0.104,SR1_results_DRUGPLATES_2019-07-02,0.01999999999999999
S2L1,H12,41868,0.107,SR1_results_DRUGPLATES_2019-07-02,0.022999999999999993
S2L1,H12,42838,0.109,SR1_results_DRUGPLATES_2019-07-02,0.024999999999999994
S2L1,H12,43810,0.112,SR1_results_DRUGPLATES_2019-07-02,0.027999999999999997
S2L1,H12,44780,0.116,SR1_results_DRUGPLATES_2019-07-02,0.032
S2L1,H12,45753,0.12,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S2L1,H12,46734,0.123,SR1_results_DRUGPLATES_2019-07-02,0.03899999999999999
S2L1,H12,47714,0.13,SR1_results_DRUGPLATES_2019-07-02,0.046
S2L1,H12,48685,0.134,SR1_results_DRUGPLATES_2019-07-02,0.05
S2L1,H12,49666,0.142,SR1_results_DRUGPLATES_2019-07-02,0.05799999999999998
S2L1,H12,50646,0.151,SR1_results_DRUGPLATES_2019-07-02,0.06699999999999999
S2L1,H12,51629,0.161,SR1_results_DRUGPLATES_2019-07-02,0.077
S2L2,A01,0,0.083,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,A01,935,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S2L2,A01,1876,0.086,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S2L2,A01,2808,0.088,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L2,A01,3749,0.092,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S2L2,A01,4689,0.096,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S2L2,A01,5630,0.103,SR1_results_DRUGPLATES_2019-07-02,0.01999999999999999
S2L2,A01,6571,0.111,SR1_results_DRUGPLATES_2019-07-02,0.027999999999999997
S2L2,A01,7514,0.12,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S2L2,A01,8455,0.128,SR1_results_DRUGPLATES_2019-07-02,0.045
S2L2,A01,9396,0.135,SR1_results_DRUGPLATES_2019-07-02,0.052000000000000005
S2L2,A01,10337,0.146,SR1_results_DRUGPLATES_2019-07-02,0.06299999999999999
S2L2,A01,11278,0.158,SR1_results_DRUGPLATES_2019-07-02,0.075
S2L2,A01,12219,0.17,SR1_results_DRUGPLATES_2019-07-02,0.08700000000000001
S2L2,A01,16954,0.239,SR1_results_DRUGPLATES_2019-07-02,0.15599999999999997
S2L2,A01,17906,0.256,SR1_results_DRUGPLATES_2019-07-02,0.173
S2L2,A01,18857,0.278,SR1_results_DRUGPLATES_2019-07-02,0.195
S2L2,A01,19812,0.305,SR1_results_DRUGPLATES_2019-07-02,0.22199999999999998
S2L2,A01,20769,0.327,SR1_results_DRUGPLATES_2019-07-02,0.244
S2L2,A01,21720,0.38,SR1_results_DRUGPLATES_2019-07-02,0.297
S2L2,A01,38959,1.087,SR1_results_DRUGPLATES_2019-07-02,1.004
S2L2,A01,39930,1.084,SR1_results_DRUGPLATES_2019-07-02,1.0010000000000001
S2L2,A01,40902,1.079,SR1_results_DRUGPLATES_2019-07-02,0.996
S2L2,A01,41873,1.072,SR1_results_DRUGPLATES_2019-07-02,0.9890000000000001
S2L2,A01,42843,1.076,SR1_results_DRUGPLATES_2019-07-02,0.9930000000000001
S2L2,A01,43814,1.077,SR1_results_DRUGPLATES_2019-07-02,0.994
S2L2,A01,44785,1.073,SR1_results_DRUGPLATES_2019-07-02,0.99
S2L2,A01,45757,1.085,SR1_results_DRUGPLATES_2019-07-02,1.002
S2L2,A01,46740,1.075,SR1_results_DRUGPLATES_2019-07-02,0.992
S2L2,A01,47719,1.075,SR1_results_DRUGPLATES_2019-07-02,0.992
S2L2,A01,48691,1.075,SR1_results_DRUGPLATES_2019-07-02,0.992
S2L2,A01,49671,1.079,SR1_results_DRUGPLATES_2019-07-02,0.996
S2L2,A01,50652,1.077,SR1_results_DRUGPLATES_2019-07-02,0.994
S2L2,A01,51635,1.081,SR1_results_DRUGPLATES_2019-07-02,0.998
S2L2,A02,0,0.09,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,A02,935,0.091,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L2,A02,1876,0.093,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L2,A02,2808,0.095,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L2,A02,3749,0.098,SR1_results_DRUGPLATES_2019-07-02,0.008000000000000007
S2L2,A02,4689,0.103,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S2L2,A02,5630,0.109,SR1_results_DRUGPLATES_2019-07-02,0.019000000000000003
S2L2,A02,6571,0.118,SR1_results_DRUGPLATES_2019-07-02,0.027999999999999997
S2L2,A02,7514,0.128,SR1_results_DRUGPLATES_2019-07-02,0.038000000000000006
S2L2,A02,8455,0.138,SR1_results_DRUGPLATES_2019-07-02,0.048000000000000015
S2L2,A02,9396,0.15,SR1_results_DRUGPLATES_2019-07-02,0.06
S2L2,A02,10337,0.163,SR1_results_DRUGPLATES_2019-07-02,0.07300000000000001
S2L2,A02,11278,0.176,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,A02,12219,0.19,SR1_results_DRUGPLATES_2019-07-02,0.1
S2L2,A02,16954,0.254,SR1_results_DRUGPLATES_2019-07-02,0.164
S2L2,A02,17906,0.266,SR1_results_DRUGPLATES_2019-07-02,0.17600000000000002
S2L2,A02,18857,0.28,SR1_results_DRUGPLATES_2019-07-02,0.19000000000000003
S2L2,A02,19812,0.294,SR1_results_DRUGPLATES_2019-07-02,0.204
S2L2,A02,20769,0.308,SR1_results_DRUGPLATES_2019-07-02,0.218
S2L2,A02,21720,0.323,SR1_results_DRUGPLATES_2019-07-02,0.233
S2L2,A02,38959,0.856,SR1_results_DRUGPLATES_2019-07-02,0.766
S2L2,A02,39930,0.893,SR1_results_DRUGPLATES_2019-07-02,0.803
S2L2,A02,40902,0.927,SR1_results_DRUGPLATES_2019-07-02,0.8370000000000001
S2L2,A02,41873,0.961,SR1_results_DRUGPLATES_2019-07-02,0.871
S2L2,A02,42843,0.994,SR1_results_DRUGPLATES_2019-07-02,0.904
S2L2,A02,43814,1.012,SR1_results_DRUGPLATES_2019-07-02,0.922
S2L2,A02,44785,1.012,SR1_results_DRUGPLATES_2019-07-02,0.922
S2L2,A02,45757,1.019,SR1_results_DRUGPLATES_2019-07-02,0.9289999999999999
S2L2,A02,46740,1.003,SR1_results_DRUGPLATES_2019-07-02,0.9129999999999999
S2L2,A02,47719,0.998,SR1_results_DRUGPLATES_2019-07-02,0.908
S2L2,A02,48691,0.997,SR1_results_DRUGPLATES_2019-07-02,0.907
S2L2,A02,49671,0.998,SR1_results_DRUGPLATES_2019-07-02,0.908
S2L2,A02,50652,0.995,SR1_results_DRUGPLATES_2019-07-02,0.905
S2L2,A02,51635,0.995,SR1_results_DRUGPLATES_2019-07-02,0.905
S2L2,A03,0,0.086,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,A03,935,0.087,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L2,A03,1876,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L2,A03,2808,0.095,SR1_results_DRUGPLATES_2019-07-02,0.009000000000000008
S2L2,A03,3749,0.107,SR1_results_DRUGPLATES_2019-07-02,0.021000000000000005
S2L2,A03,4689,0.122,SR1_results_DRUGPLATES_2019-07-02,0.036000000000000004
S2L2,A03,5630,0.136,SR1_results_DRUGPLATES_2019-07-02,0.05000000000000002
S2L2,A03,6571,0.148,SR1_results_DRUGPLATES_2019-07-02,0.062
S2L2,A03,7514,0.158,SR1_results_DRUGPLATES_2019-07-02,0.07200000000000001
S2L2,A03,8455,0.166,SR1_results_DRUGPLATES_2019-07-02,0.08000000000000002
S2L2,A03,9396,0.175,SR1_results_DRUGPLATES_2019-07-02,0.089
S2L2,A03,10337,0.183,SR1_results_DRUGPLATES_2019-07-02,0.097
S2L2,A03,11278,0.19,SR1_results_DRUGPLATES_2019-07-02,0.10400000000000001
S2L2,A03,12219,0.197,SR1_results_DRUGPLATES_2019-07-02,0.11100000000000002
S2L2,A03,16954,0.231,SR1_results_DRUGPLATES_2019-07-02,0.14500000000000002
S2L2,A03,17906,0.238,SR1_results_DRUGPLATES_2019-07-02,0.152
S2L2,A03,18857,0.246,SR1_results_DRUGPLATES_2019-07-02,0.16
S2L2,A03,19812,0.255,SR1_results_DRUGPLATES_2019-07-02,0.169
S2L2,A03,20769,0.265,SR1_results_DRUGPLATES_2019-07-02,0.17900000000000002
S2L2,A03,21720,0.276,SR1_results_DRUGPLATES_2019-07-02,0.19000000000000003
S2L2,A03,38959,0.716,SR1_results_DRUGPLATES_2019-07-02,0.63
S2L2,A03,39930,0.753,SR1_results_DRUGPLATES_2019-07-02,0.667
S2L2,A03,40902,0.779,SR1_results_DRUGPLATES_2019-07-02,0.6930000000000001
S2L2,A03,41873,0.81,SR1_results_DRUGPLATES_2019-07-02,0.7240000000000001
S2L2,A03,42843,0.834,SR1_results_DRUGPLATES_2019-07-02,0.748
S2L2,A03,43814,0.868,SR1_results_DRUGPLATES_2019-07-02,0.782
S2L2,A03,44785,0.901,SR1_results_DRUGPLATES_2019-07-02,0.8150000000000001
S2L2,A03,45757,0.951,SR1_results_DRUGPLATES_2019-07-02,0.865
S2L2,A03,46740,0.971,SR1_results_DRUGPLATES_2019-07-02,0.885
S2L2,A03,47719,1,SR1_results_DRUGPLATES_2019-07-02,0.914
S2L2,A03,48691,1.023,SR1_results_DRUGPLATES_2019-07-02,0.9369999999999999
S2L2,A03,49671,1.034,SR1_results_DRUGPLATES_2019-07-02,0.9480000000000001
S2L2,A03,50652,1.029,SR1_results_DRUGPLATES_2019-07-02,0.943
S2L2,A03,51635,1.031,SR1_results_DRUGPLATES_2019-07-02,0.945
S2L2,A04,0,0.085,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,A04,935,0.086,SR1_results_DRUGPLATES_2019-07-02,9.99999999999987e-4
S2L2,A04,1876,0.087,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S2L2,A04,2808,0.088,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S2L2,A04,3749,0.089,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L2,A04,4689,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L2,A04,5630,0.092,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L2,A04,6571,0.093,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S2L2,A04,7514,0.094,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S2L2,A04,8455,0.096,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S2L2,A04,9396,0.098,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S2L2,A04,10337,0.101,SR1_results_DRUGPLATES_2019-07-02,0.016
S2L2,A04,11278,0.104,SR1_results_DRUGPLATES_2019-07-02,0.01899999999999999
S2L2,A04,12219,0.106,SR1_results_DRUGPLATES_2019-07-02,0.02099999999999999
S2L2,A04,16954,0.126,SR1_results_DRUGPLATES_2019-07-02,0.040999999999999995
S2L2,A04,17906,0.13,SR1_results_DRUGPLATES_2019-07-02,0.045
S2L2,A04,18857,0.135,SR1_results_DRUGPLATES_2019-07-02,0.05
S2L2,A04,19812,0.142,SR1_results_DRUGPLATES_2019-07-02,0.05699999999999998
S2L2,A04,20769,0.144,SR1_results_DRUGPLATES_2019-07-02,0.05899999999999998
S2L2,A04,21720,0.151,SR1_results_DRUGPLATES_2019-07-02,0.06599999999999999
S2L2,A04,38959,0.322,SR1_results_DRUGPLATES_2019-07-02,0.237
S2L2,A04,39930,0.317,SR1_results_DRUGPLATES_2019-07-02,0.23199999999999998
S2L2,A04,40902,0.327,SR1_results_DRUGPLATES_2019-07-02,0.242
S2L2,A04,41873,0.329,SR1_results_DRUGPLATES_2019-07-02,0.244
S2L2,A04,42843,0.332,SR1_results_DRUGPLATES_2019-07-02,0.247
S2L2,A04,43814,0.338,SR1_results_DRUGPLATES_2019-07-02,0.253
S2L2,A04,44785,0.332,SR1_results_DRUGPLATES_2019-07-02,0.247
S2L2,A04,45757,0.345,SR1_results_DRUGPLATES_2019-07-02,0.25999999999999995
S2L2,A04,46740,0.342,SR1_results_DRUGPLATES_2019-07-02,0.257
S2L2,A04,47719,0.345,SR1_results_DRUGPLATES_2019-07-02,0.25999999999999995
S2L2,A04,48691,0.35,SR1_results_DRUGPLATES_2019-07-02,0.26499999999999996
S2L2,A04,49671,0.349,SR1_results_DRUGPLATES_2019-07-02,0.26399999999999996
S2L2,A04,50652,0.352,SR1_results_DRUGPLATES_2019-07-02,0.26699999999999996
S2L2,A04,51635,0.359,SR1_results_DRUGPLATES_2019-07-02,0.27399999999999997
S2L2,A05,0,0.084,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,A05,935,0.086,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S2L2,A05,1876,0.087,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S2L2,A05,2808,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L2,A05,3749,0.093,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S2L2,A05,4689,0.098,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S2L2,A05,5630,0.106,SR1_results_DRUGPLATES_2019-07-02,0.021999999999999992
S2L2,A05,6571,0.115,SR1_results_DRUGPLATES_2019-07-02,0.031
S2L2,A05,7514,0.125,SR1_results_DRUGPLATES_2019-07-02,0.040999999999999995
S2L2,A05,8455,0.135,SR1_results_DRUGPLATES_2019-07-02,0.051000000000000004
S2L2,A05,9396,0.146,SR1_results_DRUGPLATES_2019-07-02,0.061999999999999986
S2L2,A05,10337,0.159,SR1_results_DRUGPLATES_2019-07-02,0.075
S2L2,A05,11278,0.173,SR1_results_DRUGPLATES_2019-07-02,0.08899999999999998
S2L2,A05,12219,0.187,SR1_results_DRUGPLATES_2019-07-02,0.103
S2L2,A05,16954,0.268,SR1_results_DRUGPLATES_2019-07-02,0.184
S2L2,A05,17906,0.284,SR1_results_DRUGPLATES_2019-07-02,0.19999999999999996
S2L2,A05,18857,0.316,SR1_results_DRUGPLATES_2019-07-02,0.23199999999999998
S2L2,A05,19812,0.324,SR1_results_DRUGPLATES_2019-07-02,0.24
S2L2,A05,20769,0.348,SR1_results_DRUGPLATES_2019-07-02,0.26399999999999996
S2L2,A05,21720,0.416,SR1_results_DRUGPLATES_2019-07-02,0.33199999999999996
S2L2,A05,38959,1.112,SR1_results_DRUGPLATES_2019-07-02,1.028
S2L2,A05,39930,1.116,SR1_results_DRUGPLATES_2019-07-02,1.032
S2L2,A05,40902,1.11,SR1_results_DRUGPLATES_2019-07-02,1.026
S2L2,A05,41873,1.101,SR1_results_DRUGPLATES_2019-07-02,1.017
S2L2,A05,42843,1.098,SR1_results_DRUGPLATES_2019-07-02,1.014
S2L2,A05,43814,1.093,SR1_results_DRUGPLATES_2019-07-02,1.009
S2L2,A05,44785,1.089,SR1_results_DRUGPLATES_2019-07-02,1.005
S2L2,A05,45757,1.094,SR1_results_DRUGPLATES_2019-07-02,1.01
S2L2,A05,46740,1.086,SR1_results_DRUGPLATES_2019-07-02,1.002
S2L2,A05,47719,1.083,SR1_results_DRUGPLATES_2019-07-02,0.999
S2L2,A05,48691,1.084,SR1_results_DRUGPLATES_2019-07-02,1
S2L2,A05,49671,1.084,SR1_results_DRUGPLATES_2019-07-02,1
S2L2,A05,50652,1.082,SR1_results_DRUGPLATES_2019-07-02,0.9980000000000001
S2L2,A05,51635,1.084,SR1_results_DRUGPLATES_2019-07-02,1
S2L2,A06,0,0.086,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,A06,935,0.088,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S2L2,A06,1876,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L2,A06,2808,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L2,A06,3749,0.093,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S2L2,A06,4689,0.096,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S2L2,A06,5630,0.1,SR1_results_DRUGPLATES_2019-07-02,0.014000000000000012
S2L2,A06,6571,0.104,SR1_results_DRUGPLATES_2019-07-02,0.018000000000000002
S2L2,A06,7514,0.108,SR1_results_DRUGPLATES_2019-07-02,0.022000000000000006
S2L2,A06,8455,0.111,SR1_results_DRUGPLATES_2019-07-02,0.02500000000000001
S2L2,A06,9396,0.117,SR1_results_DRUGPLATES_2019-07-02,0.031000000000000014
S2L2,A06,10337,0.122,SR1_results_DRUGPLATES_2019-07-02,0.036000000000000004
S2L2,A06,11278,0.128,SR1_results_DRUGPLATES_2019-07-02,0.04200000000000001
S2L2,A06,12219,0.135,SR1_results_DRUGPLATES_2019-07-02,0.049000000000000016
S2L2,A06,16954,0.164,SR1_results_DRUGPLATES_2019-07-02,0.07800000000000001
